season,week,awayTeam,homeTeam,awayPoints,homePoints,Winner,game_date,day_of_week_name,Month
2023.0,17.0,GB,MIN,33.0,10.0,GB,2023-12-31,Sunday,12
2023.0,18.0,CHI,GB,9.0,17.0,GB,2024-01-07,Sunday,1
2023.0,19.0,GB,DAL,48.0,32.0,GB,2024-01-14,Sunday,1
2023.0,20.0,GB,SF,21.0,24.0,SF,2024-01-20,Saturday,1
2024.0,1.0,GB,PHI,29.0,34.0,PHI,2024-09-06,Friday,9
2024.0,2.0,IND,GB,10.0,16.0,GB,2024-09-15,Sunday,9
2024.0,3.0,GB,TEN,30.0,14.0,GB,2024-09-22,Sunday,9
2024.0,4.0,MIN,GB,31.0,29.0,MIN,2024-09-29,Sunday,9
2024.0,5.0,GB,LA,24.0,19.0,GB,2024-10-06,Sunday,10
2024.0,6.0,ARI,GB,13.0,34.0,GB,2024-10-13,Sunday,10
2024.0,7.0,HOU,GB,22.0,24.0,GB,2024-10-20,Sunday,10
2024.0,8.0,GB,JAX,30.0,27.0,GB,2024-10-27,Sunday,10
2024.0,9.0,DET,GB,24.0,14.0,DET,2024-11-03,Sunday,11
2024.0,11.0,GB,CHI,20.0,19.0,GB,2024-11-17,Sunday,11
2024.0,12.0,SF,GB,10.0,38.0,GB,2024-11-24,Sunday,11
2024.0,13.0,MIA,GB,17.0,30.0,GB,2024-11-28,Thursday,11
2024.0,14.0,GB,DET,31.0,34.0,DET,2024-12-05,Thursday,12
2024.0,15.0,GB,SEA,30.0,13.0,GB,2024-12-15,Sunday,12
2024.0,16.0,NO,GB,0.0,34.0,GB,2024-12-23,Monday,12
2024.0,17.0,GB,MIN,25.0,27.0,MIN,2024-12-29,Sunday,12
2024.0,18.0,CHI,GB,24.0,22.0,CHI,2025-01-05,Sunday,1
2024.0,19.0,GB,PHI,10.0,22.0,PHI,2025-01-12,Sunday,1
2025.0,1.0,DET,GB,13.0,27.0,GB,2025-09-07,Sunday,9
2025.0,2.0,WAS,GB,18.0,27.0,GB,2025-09-11,Thursday,9
2025.0,3.0,GB,CLE,10.0,13.0,CLE,2025-09-21,Sunday,9
2025.0,4.0,GB,DAL,40.0,40.0,Tie,2025-09-28,Sunday,9
2025.0,6.0,CIN,GB,18.0,27.0,GB,2025-10-12,Sunday,10
2025.0,7.0,GB,ARI,27.0,23.0,GB,2025-10-19,Sunday,10
2025.0,8.0,GB,PIT,35.0,25.0,GB,2025-10-26,Sunday,10
2025.0,9.0,CAR,GB,16.0,13.0,CAR,2025-11-02,Sunday,11
2025.0,10.0,PHI,GB,10.0,7.0,PHI,2025-11-10,Monday,11
2025.0,11.0,GB,NYG,27.0,20.0,GB,2025-11-16,Sunday,11
2025.0,12.0,MIN,GB,,,Tie,2025-11-23,Sunday,11
2025.0,13.0,GB,DET,,,Tie,2025-11-27,Thursday,11
2025.0,14.0,CHI,GB,,,Tie,2025-12-07,Sunday,12
2025.0,15.0,GB,DEN,,,Tie,2025-12-14,Sunday,12
2025.0,16.0,GB,CHI,,,Tie,2025-12-19,Friday,12
2025.0,17.0,BAL,GB,,,Tie,2025-12-28,Sunday,12
2025.0,18.0,GB,MIN,,,Tie,2026-01-04,Sunday,1
2020.0,8.0,Iowa,Purdue,20.0,24.0,Purdue,2020-10-24,Saturday,10
2020.0,9.0,Northwestern,Iowa,21.0,20.0,Northwestern,2020-10-31,Saturday,10
2020.0,10.0,Michigan State,Iowa,7.0,49.0,Iowa,2020-11-07,Saturday,11
2020.0,11.0,Iowa,Minnesota,35.0,7.0,Iowa,2020-11-13,Friday,11
2020.0,12.0,Iowa,Penn State,41.0,21.0,Iowa,2020-11-21,Saturday,11
2020.0,13.0,Nebraska,Iowa,20.0,26.0,Iowa,2020-11-27,Friday,11
2020.0,14.0,Iowa,Illinois,35.0,21.0,Iowa,2020-12-05,Saturday,12
2020.0,15.0,Wisconsin,Iowa,7.0,28.0,Iowa,2020-12-12,Saturday,12
2021.0,1.0,Indiana,Iowa,6.0,34.0,Iowa,2021-09-04,Saturday,9
2021.0,2.0,Iowa,Iowa State,27.0,17.0,Iowa,2021-09-11,Saturday,9
2021.0,3.0,Kent State,Iowa,7.0,30.0,Iowa,2021-09-18,Saturday,9
2021.0,4.0,Colorado State,Iowa,14.0,24.0,Iowa,2021-09-25,Saturday,9
2021.0,5.0,Iowa,Maryland,51.0,14.0,Iowa,2021-10-01,Friday,10
2021.0,6.0,Penn State,Iowa,20.0,23.0,Iowa,2021-10-09,Saturday,10
2021.0,7.0,Purdue,Iowa,24.0,7.0,Purdue,2021-10-16,Saturday,10
2021.0,9.0,Iowa,Wisconsin,7.0,27.0,Wisconsin,2021-10-30,Saturday,10
2021.0,10.0,Iowa,Northwestern,17.0,12.0,Iowa,2021-11-06,Saturday,11
2021.0,11.0,Minnesota,Iowa,22.0,27.0,Iowa,2021-11-13,Saturday,11
2021.0,12.0,Illinois,Iowa,23.0,33.0,Iowa,2021-11-20,Saturday,11
2021.0,13.0,Iowa,Nebraska,28.0,21.0,Iowa,2021-11-26,Friday,11
2021.0,14.0,Michigan,Iowa,42.0,3.0,Michigan,2021-12-04,Saturday,12
2021.0,1.0,Iowa,Kentucky,17.0,20.0,Kentucky,2022-01-01,Saturday,1
2022.0,1.0,South Dakota State,Iowa,3.0,7.0,Iowa,2022-09-03,Saturday,9
2022.0,2.0,Iowa State,Iowa,10.0,7.0,Iowa State,2022-09-10,Saturday,9
2022.0,3.0,Nevada,Iowa,0.0,27.0,Iowa,2022-09-17,Saturday,9
2022.0,4.0,Iowa,Rutgers,27.0,10.0,Iowa,2022-09-24,Saturday,9
2022.0,5.0,Michigan,Iowa,27.0,14.0,Michigan,2022-10-01,Saturday,10
2022.0,6.0,Iowa,Illinois,6.0,9.0,Illinois,2022-10-08,Saturday,10
2022.0,8.0,Iowa,Ohio State,10.0,54.0,Ohio State,2022-10-22,Saturday,10
2022.0,9.0,Northwestern,Iowa,13.0,33.0,Iowa,2022-10-29,Saturday,10
2022.0,10.0,Iowa,Purdue,24.0,3.0,Iowa,2022-11-05,Saturday,11
2022.0,11.0,Wisconsin,Iowa,10.0,24.0,Iowa,2022-11-12,Saturday,11
2022.0,12.0,Iowa,Minnesota,13.0,10.0,Iowa,2022-11-19,Saturday,11
2022.0,13.0,Nebraska,Iowa,24.0,17.0,Nebraska,2022-11-25,Friday,11
2022.0,1.0,Iowa,Kentucky,21.0,0.0,Iowa,2022-12-31,Saturday,12
2023.0,1.0,Utah State,Iowa,14.0,24.0,Iowa,2023-09-02,Saturday,9
2023.0,2.0,Iowa,Iowa State,20.0,13.0,Iowa,2023-09-09,Saturday,9
2023.0,3.0,Western Michigan,Iowa,10.0,41.0,Iowa,2023-09-16,Saturday,9
2023.0,4.0,Iowa,Penn State,0.0,31.0,Penn State,2023-09-23,Saturday,9
2023.0,5.0,Michigan State,Iowa,16.0,26.0,Iowa,2023-09-30,Saturday,9
2023.0,6.0,Purdue,Iowa,14.0,20.0,Iowa,2023-10-07,Saturday,10
2023.0,7.0,Iowa,Wisconsin,15.0,6.0,Iowa,2023-10-14,Saturday,10
2023.0,8.0,Minnesota,Iowa,12.0,10.0,Minnesota,2023-10-21,Saturday,10
2023.0,10.0,Iowa,Northwestern,10.0,7.0,Iowa,2023-11-04,Saturday,11
2023.0,11.0,Rutgers,Iowa,0.0,22.0,Iowa,2023-11-11,Saturday,11
2023.0,12.0,Illinois,Iowa,13.0,15.0,Iowa,2023-11-18,Saturday,11
2023.0,13.0,Iowa,Nebraska,13.0,10.0,Iowa,2023-11-24,Friday,11
2023.0,14.0,Michigan,Iowa,26.0,0.0,Michigan,2023-12-02,Saturday,12
2023.0,1.0,Iowa,Tennessee,0.0,35.0,Tennessee,2024-01-01,Monday,1
2024.0,1.0,Illinois State,Iowa,0.0,40.0,Iowa,2024-08-31,Saturday,8
2024.0,2.0,Iowa State,Iowa,20.0,19.0,Iowa State,2024-09-07,Saturday,9
2024.0,3.0,Troy,Iowa,21.0,38.0,Iowa,2024-09-14,Saturday,9
2024.0,4.0,Iowa,Minnesota,31.0,14.0,Iowa,2024-09-21,Saturday,9
2024.0,6.0,Iowa,Ohio State,7.0,35.0,Ohio State,2024-10-05,Saturday,10
2024.0,7.0,Washington,Iowa,16.0,40.0,Iowa,2024-10-12,Saturday,10
2024.0,8.0,Iowa,Michigan State,20.0,32.0,Michigan State,2024-10-19,Saturday,10
2024.0,9.0,Northwestern,Iowa,14.0,40.0,Iowa,2024-10-26,Saturday,10
2024.0,10.0,Wisconsin,Iowa,10.0,42.0,Iowa,2024-11-02,Saturday,11
2024.0,11.0,Iowa,UCLA,17.0,20.0,UCLA,2024-11-08,Friday,11
2024.0,13.0,Iowa,Maryland,29.0,13.0,Iowa,2024-11-23,Saturday,11
2024.0,14.0,Nebraska,Iowa,10.0,13.0,Iowa,2024-11-29,Friday,11
2024.0,1.0,Iowa,Missouri,24.0,27.0,Missouri,2024-12-30,Monday,12
2025.0,1.0,UAlbany,Iowa,7.0,34.0,Iowa,2025-08-30,Saturday,8
2025.0,2.0,Iowa,Iowa State,13.0,16.0,Iowa State,2025-09-06,Saturday,9
2025.0,3.0,Massachusetts,Iowa,7.0,47.0,Iowa,2025-09-13,Saturday,9
2025.0,4.0,Iowa,Rutgers,38.0,28.0,Iowa,2025-09-19,Friday,9
2025.0,5.0,Indiana,Iowa,20.0,15.0,Indiana,2025-09-27,Saturday,9
2025.0,7.0,Iowa,Wisconsin,37.0,0.0,Iowa,2025-10-11,Saturday,10
2025.0,8.0,Penn State,Iowa,24.0,25.0,Iowa,2025-10-18,Saturday,10
2025.0,9.0,Minnesota,Iowa,3.0,41.0,Iowa,2025-10-25,Saturday,10
2025.0,11.0,Oregon,Iowa,18.0,16.0,Oregon,2025-11-08,Saturday,11
2025.0,12.0,Iowa,USC,,,Tie,2025-11-15,Saturday,11
2025.0,13.0,Michigan State,Iowa,,,Tie,2025-11-21,Friday,11
2025.0,14.0,Iowa,Nebraska,,,Tie,2025-11-28,Friday,11
