season,week,awayTeam,homeTeam,awayPoints,homePoints,Winner,game_date,day_of_week_name,Month
2020,1,Austin Peay,Central Arkansas,17.0,24.0,Central Arkansas,2020-08-29,Saturday,8
2020,1,Central Arkansas,UAB,35.0,45.0,UAB,2020-09-03,Thursday,9
2020,1,South Alabama,Southern Miss,32.0,21.0,South Alabama,2020-09-03,Thursday,9
2020,1,Eastern Kentucky,Marshall,0.0,59.0,Marshall,2020-09-05,Saturday,9
2020,1,Middle Tennessee,Army,0.0,42.0,Army,2020-09-05,Saturday,9
2020,1,SMU,Texas State,31.0,24.0,SMU,2020-09-05,Saturday,9
2020,1,Houston Christian,North Texas,31.0,57.0,North Texas,2020-09-05,Saturday,9
2020,1,Arkansas State,Memphis,24.0,37.0,Memphis,2020-09-05,Saturday,9
2020,1,Stephen F. Austin,UTEP,14.0,24.0,UTEP,2020-09-05,Saturday,9
2020,1,BYU,Navy,55.0,3.0,BYU,2020-09-07,Monday,9
2020,2,UAB,Miami,14.0,31.0,Miami,2020-09-10,Thursday,9
2020,2,Syracuse,North Carolina,6.0,31.0,North Carolina,2020-09-12,Saturday,9
2020,2,Louisiana,Iowa State,31.0,14.0,Louisiana,2020-09-12,Saturday,9
2020,2,Arkansas State,Kansas State,35.0,31.0,Arkansas State,2020-09-12,Saturday,9
2020,2,Eastern Kentucky,West Virginia,10.0,56.0,West Virginia,2020-09-12,Saturday,9
2020,2,Charlotte,App State,20.0,35.0,App State,2020-09-12,Saturday,9
2020,2,UL Monroe,Army,7.0,37.0,Army,2020-09-12,Saturday,9
2020,2,Duke,Notre Dame,13.0,27.0,Notre Dame,2020-09-12,Saturday,9
2020,2,UTSA,Texas State,51.0,48.0,UTSA,2020-09-12,Saturday,9
2020,2,Austin Peay,Pittsburgh,0.0,55.0,Pittsburgh,2020-09-12,Saturday,9
2020,2,Georgia Tech,Florida State,16.0,13.0,Georgia Tech,2020-09-12,Saturday,9
2020,2,Campbell,Georgia Southern,26.0,27.0,Georgia Southern,2020-09-12,Saturday,9
2020,2,Missouri State,Oklahoma,0.0,48.0,Oklahoma,2020-09-12,Saturday,9
2020,2,The Citadel,South Florida,6.0,27.0,South Florida,2020-09-12,Saturday,9
2020,2,Clemson,Wake Forest,37.0,13.0,Clemson,2020-09-12,Saturday,9
2020,2,Tulane,South Alabama,27.0,24.0,Tulane,2020-09-12,Saturday,9
2020,2,Houston Christian,Texas Tech,33.0,35.0,Texas Tech,2020-09-12,Saturday,9
2020,2,UTEP,Texas,3.0,59.0,Texas,2020-09-12,Saturday,9
2020,2,Western Kentucky,Louisville,21.0,35.0,Louisville,2020-09-12,Saturday,9
2020,2,Coastal Carolina,Kansas,38.0,23.0,Coastal Carolina,2020-09-12,Saturday,9
2020,3,Campbell,Coastal Carolina,21.0,43.0,Coastal Carolina,2020-09-18,Friday,9
2020,3,Austin Peay,Cincinnati,20.0,55.0,Cincinnati,2020-09-19,Saturday,9
2020,3,Boston College,Duke,26.0,6.0,Boston College,2020-09-19,Saturday,9
2020,3,Tulsa,Oklahoma State,7.0,16.0,Oklahoma State,2020-09-19,Saturday,9
2020,3,Louisiana,Georgia State,34.0,31.0,Louisiana,2020-09-19,Saturday,9
2020,3,Liberty,Western Kentucky,30.0,24.0,Liberty,2020-09-19,Saturday,9
2020,3,Syracuse,Pittsburgh,10.0,21.0,Pittsburgh,2020-09-19,Saturday,9
2020,3,Navy,Tulane,27.0,24.0,Navy,2020-09-19,Saturday,9
2020,3,South Florida,Notre Dame,0.0,52.0,Notre Dame,2020-09-19,Saturday,9
2020,3,UCF,Georgia Tech,49.0,21.0,UCF,2020-09-19,Saturday,9
2020,3,App State,Marshall,7.0,17.0,Marshall,2020-09-19,Saturday,9
2020,3,Troy,Middle Tennessee,47.0,14.0,Troy,2020-09-19,Saturday,9
2020,3,Stephen F. Austin,UTSA,10.0,24.0,UTSA,2020-09-19,Saturday,9
2020,3,The Citadel,Clemson,0.0,49.0,Clemson,2020-09-19,Saturday,9
2020,3,SMU,North Texas,65.0,35.0,SMU,2020-09-19,Saturday,9
2020,3,Miami,Louisville,47.0,34.0,Miami,2020-09-19,Saturday,9
2020,3,Texas State,UL Monroe,38.0,17.0,Texas State,2020-09-19,Saturday,9
2020,3,Louisiana Tech,Southern Miss,31.0,30.0,Louisiana Tech,2020-09-19,Saturday,9
2020,3,Wake Forest,NC State,42.0,45.0,NC State,2020-09-19,Saturday,9
2020,3,Abilene Christian,UTEP,13.0,17.0,UTEP,2020-09-19,Saturday,9
2020,4,UAB,South Alabama,42.0,10.0,UAB,2020-09-24,Thursday,9
2020,4,Middle Tennessee,UTSA,35.0,37.0,UTSA,2020-09-25,Friday,9
2020,4,Campbell,App State,21.0,52.0,App State,2020-09-26,Saturday,9
2020,4,Kentucky,Auburn,13.0,29.0,Auburn,2020-09-26,Saturday,9
2020,4,Georgia Southern,Louisiana,18.0,20.0,Louisiana,2020-09-26,Saturday,9
2020,4,Louisville,Pittsburgh,20.0,23.0,Pittsburgh,2020-09-26,Saturday,9
2020,4,Florida,Ole Miss,51.0,35.0,Florida,2020-09-26,Saturday,9
2020,4,Kansas State,Oklahoma,38.0,35.0,Kansas State,2020-09-26,Saturday,9
2020,4,Georgia Tech,Syracuse,20.0,37.0,Syracuse,2020-09-26,Saturday,9
2020,4,UCF,East Carolina,51.0,28.0,UCF,2020-09-26,Saturday,9
2020,4,Eastern Kentucky,The Citadel,37.0,14.0,Eastern Kentucky,2020-09-26,Saturday,9
2020,4,Florida International,Liberty,34.0,36.0,Liberty,2020-09-26,Saturday,9
2020,4,Iowa State,TCU,37.0,34.0,Iowa State,2020-09-26,Saturday,9
2020,4,UTEP,UL Monroe,31.0,6.0,UTEP,2020-09-26,Saturday,9
2020,4,Army,Cincinnati,10.0,24.0,Cincinnati,2020-09-26,Saturday,9
2020,4,Texas,Texas Tech,63.0,56.0,Texas,2020-09-26,Saturday,9
2020,4,West Virginia,Oklahoma State,13.0,27.0,Oklahoma State,2020-09-26,Saturday,9
2020,4,Mississippi State,LSU,44.0,34.0,Mississippi State,2020-09-26,Saturday,9
2020,4,Duke,Virginia,20.0,38.0,Virginia,2020-09-26,Saturday,9
2020,4,Georgia,Arkansas,37.0,10.0,Georgia,2020-09-26,Saturday,9
2020,4,Texas State,Boston College,21.0,24.0,Boston College,2020-09-26,Saturday,9
2020,4,Stephen F. Austin,SMU,7.0,50.0,SMU,2020-09-26,Saturday,9
2020,4,Alabama,Missouri,38.0,19.0,Alabama,2020-09-26,Saturday,9
2020,4,Tulane,Southern Miss,66.0,24.0,Tulane,2020-09-26,Saturday,9
2020,4,Houston Christian,Louisiana Tech,38.0,66.0,Louisiana Tech,2020-09-26,Saturday,9
2020,4,Florida State,Miami,10.0,52.0,Miami,2020-09-26,Saturday,9
2020,4,Tennessee,South Carolina,31.0,27.0,Tennessee,2020-09-26,Saturday,9
2020,4,Kansas,Baylor,14.0,47.0,Baylor,2020-09-26,Saturday,9
2020,4,Vanderbilt,Texas A&M,12.0,17.0,Texas A&M,2020-09-26,Saturday,9
2020,4,Missouri State,Central Arkansas,20.0,27.0,Central Arkansas,2020-09-26,Saturday,9
2020,4,NC State,Virginia Tech,24.0,45.0,Virginia Tech,2020-09-26,Saturday,9
2020,4,Troy,BYU,7.0,48.0,BYU,2020-09-26,Saturday,9
2020,5,Campbell,Wake Forest,14.0,66.0,Wake Forest,2020-10-02,Friday,10
2020,5,Louisiana Tech,BYU,14.0,45.0,BYU,2020-10-02,Friday,10
2020,5,TCU,Texas,33.0,31.0,TCU,2020-10-03,Saturday,10
2020,5,Baylor,West Virginia,21.0,27.0,West Virginia,2020-10-03,Saturday,10
2020,5,Missouri,Tennessee,12.0,35.0,Tennessee,2020-10-03,Saturday,10
2020,5,Arkansas State,Coastal Carolina,23.0,52.0,Coastal Carolina,2020-10-03,Saturday,10
2020,5,NC State,Pittsburgh,30.0,29.0,NC State,2020-10-03,Saturday,10
2020,5,South Carolina,Florida,24.0,38.0,Florida,2020-10-03,Saturday,10
2020,5,East Carolina,Georgia State,29.0,49.0,Georgia State,2020-10-03,Saturday,10
2020,5,UTSA,UAB,13.0,21.0,UAB,2020-10-03,Saturday,10
2020,5,North Alabama,Liberty,7.0,28.0,Liberty,2020-10-03,Saturday,10
2020,5,Abilene Christian,Army,23.0,55.0,Army,2020-10-03,Saturday,10
2020,5,Houston Christian,Eastern Kentucky,33.0,30.0,Houston Christian,2020-10-03,Saturday,10
2020,5,Central Arkansas,North Dakota State,28.0,39.0,North Dakota State,2020-10-03,Saturday,10
2020,5,South Florida,Cincinnati,7.0,28.0,Cincinnati,2020-10-03,Saturday,10
2020,5,Memphis,SMU,27.0,30.0,SMU,2020-10-03,Saturday,10
2020,5,North Carolina,Boston College,26.0,22.0,North Carolina,2020-10-03,Saturday,10
2020,5,Texas A&M,Alabama,24.0,52.0,Alabama,2020-10-03,Saturday,10
2020,5,Oklahoma State,Kansas,47.0,7.0,Oklahoma State,2020-10-03,Saturday,10
2020,5,Texas Tech,Kansas State,21.0,31.0,Kansas State,2020-10-03,Saturday,10
2020,5,Virginia Tech,Duke,38.0,31.0,Virginia Tech,2020-10-03,Saturday,10
2020,5,Jacksonville State,Florida State,24.0,41.0,Florida State,2020-10-03,Saturday,10
2020,5,Ole Miss,Kentucky,42.0,41.0,Ole Miss,2020-10-03,Saturday,10
2020,5,Charlotte,Florida Atlantic,17.0,21.0,Florida Atlantic,2020-10-03,Saturday,10
2020,5,Western Kentucky,Middle Tennessee,20.0,17.0,Western Kentucky,2020-10-03,Saturday,10
2020,5,West Texas A&M,Stephen F. Austin,6.0,34.0,Stephen F. Austin,2020-10-03,Saturday,10
2020,5,Navy,Air Force,7.0,40.0,Air Force,2020-10-03,Saturday,10
2020,5,Georgia Southern,UL Monroe,35.0,30.0,Georgia Southern,2020-10-03,Saturday,10
2020,5,Southern Miss,North Texas,41.0,31.0,Southern Miss,2020-10-03,Saturday,10
2020,5,Tulsa,UCF,34.0,26.0,Tulsa,2020-10-03,Saturday,10
2020,5,Oklahoma,Iowa State,30.0,37.0,Iowa State,2020-10-03,Saturday,10
2020,5,Auburn,Georgia,6.0,27.0,Georgia,2020-10-03,Saturday,10
2020,5,LSU,Vanderbilt,41.0,7.0,LSU,2020-10-03,Saturday,10
2020,5,Arkansas,Mississippi State,21.0,14.0,Arkansas,2020-10-03,Saturday,10
2020,5,Virginia,Clemson,23.0,41.0,Clemson,2020-10-03,Saturday,10
2020,6,Tulane,Houston,31.0,49.0,Houston,2020-10-08,Thursday,10
2020,6,Louisville,Georgia Tech,27.0,46.0,Georgia Tech,2020-10-09,Friday,10
2020,6,Texas,Oklahoma,45.0,53.0,Oklahoma,2020-10-10,Saturday,10
2020,6,Virginia Tech,North Carolina,45.0,56.0,North Carolina,2020-10-10,Saturday,10
2020,6,NC State,Virginia,38.0,21.0,NC State,2020-10-10,Saturday,10
2020,6,South Carolina,Vanderbilt,41.0,7.0,South Carolina,2020-10-10,Saturday,10
2020,6,Missouri,LSU,45.0,41.0,Missouri,2020-10-10,Saturday,10
2020,6,Florida,Texas A&M,38.0,41.0,Texas A&M,2020-10-10,Saturday,10
2020,6,UL Monroe,Liberty,7.0,40.0,Liberty,2020-10-10,Saturday,10
2020,6,Duke,Syracuse,38.0,24.0,Duke,2020-10-10,Saturday,10
2020,6,The Citadel,Army,9.0,14.0,Army,2020-10-10,Saturday,10
2020,6,Mercer,Jacksonville State,28.0,34.0,Jacksonville State,2020-10-10,Saturday,10
2020,6,Texas Tech,Iowa State,15.0,31.0,Iowa State,2020-10-10,Saturday,10
2020,6,Central Arkansas,Arkansas State,27.0,50.0,Arkansas State,2020-10-10,Saturday,10
2020,6,Tennessee,Georgia,21.0,44.0,Georgia,2020-10-10,Saturday,10
2020,6,UTSA,BYU,20.0,27.0,BYU,2020-10-10,Saturday,10
2020,6,Texas State,Troy,17.0,37.0,Troy,2020-10-10,Saturday,10
2020,6,Kansas State,TCU,21.0,14.0,Kansas State,2020-10-10,Saturday,10
2020,6,Pittsburgh,Boston College,30.0,31.0,Boston College,2020-10-10,Saturday,10
2020,6,Arkansas,Auburn,28.0,30.0,Auburn,2020-10-10,Saturday,10
2020,6,Middle Tennessee,Florida International,31.0,28.0,Middle Tennessee,2020-10-10,Saturday,10
2020,6,Temple,Navy,29.0,31.0,Navy,2020-10-10,Saturday,10
2020,6,East Carolina,South Florida,44.0,24.0,East Carolina,2020-10-10,Saturday,10
2020,6,Mississippi State,Kentucky,2.0,24.0,Kentucky,2020-10-10,Saturday,10
2020,6,Miami,Clemson,17.0,42.0,Clemson,2020-10-10,Saturday,10
2020,6,Alabama,Ole Miss,63.0,48.0,Alabama,2020-10-10,Saturday,10
2020,6,Marshall,Western Kentucky,38.0,14.0,Marshall,2020-10-10,Saturday,10
2020,6,Florida State,Notre Dame,26.0,42.0,Notre Dame,2020-10-10,Saturday,10
2020,6,UTEP,Louisiana Tech,17.0,21.0,Louisiana Tech,2020-10-10,Saturday,10
2020,6,Charlotte,North Texas,49.0,21.0,Charlotte,2020-10-10,Saturday,10
2020,7,Coastal Carolina,Louisiana,30.0,27.0,Coastal Carolina,2020-10-14,Wednesday,10
2020,7,Georgia State,Arkansas State,52.0,59.0,Arkansas State,2020-10-15,Thursday,10
2020,7,SMU,Tulane,37.0,34.0,SMU,2020-10-16,Friday,10
2020,7,BYU,Houston,43.0,26.0,BYU,2020-10-16,Friday,10
2020,7,Clemson,Georgia Tech,73.0,7.0,Clemson,2020-10-17,Saturday,10
2020,7,Pittsburgh,Miami,19.0,31.0,Miami,2020-10-17,Saturday,10
2020,7,Kentucky,Tennessee,34.0,7.0,Kentucky,2020-10-17,Saturday,10
2020,7,Liberty,Syracuse,38.0,21.0,Liberty,2020-10-17,Saturday,10
2020,7,Texas State,South Alabama,20.0,30.0,South Alabama,2020-10-17,Saturday,10
2020,7,South Florida,Temple,37.0,39.0,Temple,2020-10-17,Saturday,10
2020,7,Kansas,West Virginia,17.0,38.0,West Virginia,2020-10-17,Saturday,10
2020,7,Auburn,South Carolina,22.0,30.0,South Carolina,2020-10-17,Saturday,10
2020,7,Navy,East Carolina,27.0,23.0,Navy,2020-10-17,Saturday,10
2020,7,Army,UTSA,28.0,16.0,Army,2020-10-17,Saturday,10
2020,7,Western Kentucky,UAB,14.0,37.0,UAB,2020-10-17,Saturday,10
2020,7,Jacksonville State,North Alabama,24.0,17.0,Jacksonville State,2020-10-17,Saturday,10
2020,7,Louisville,Notre Dame,7.0,12.0,Notre Dame,2020-10-17,Saturday,10
2020,7,Duke,NC State,20.0,31.0,NC State,2020-10-17,Saturday,10
2020,7,Ole Miss,Arkansas,21.0,33.0,Arkansas,2020-10-17,Saturday,10
2020,7,UCF,Memphis,49.0,50.0,Memphis,2020-10-17,Saturday,10
2020,7,Eastern Kentucky,Troy,29.0,31.0,Troy,2020-10-17,Saturday,10
2020,7,Virginia,Wake Forest,23.0,40.0,Wake Forest,2020-10-17,Saturday,10
2020,7,Massachusetts,Georgia Southern,0.0,41.0,Georgia Southern,2020-10-17,Saturday,10
2020,7,Texas A&M,Mississippi State,28.0,14.0,Texas A&M,2020-10-17,Saturday,10
2020,7,Angelo State,Stephen F. Austin,12.0,31.0,Stephen F. Austin,2020-10-17,Saturday,10
2020,7,North Texas,Middle Tennessee,52.0,35.0,North Texas,2020-10-17,Saturday,10
2020,7,Marshall,Louisiana Tech,35.0,17.0,Marshall,2020-10-17,Saturday,10
2020,7,North Carolina,Florida State,28.0,31.0,Florida State,2020-10-17,Saturday,10
2020,7,Boston College,Virginia Tech,14.0,40.0,Virginia Tech,2020-10-17,Saturday,10
2020,7,Georgia,Alabama,24.0,41.0,Alabama,2020-10-17,Saturday,10
2020,7,Central Arkansas,Missouri State,33.0,24.0,Central Arkansas,2020-10-17,Saturday,10
2020,8,Arkansas State,App State,17.0,45.0,App State,2020-10-22,Thursday,10
2020,8,Jacksonville State,Florida International,19.0,10.0,Jacksonville State,2020-10-23,Friday,10
2020,8,Tulsa,South Florida,42.0,13.0,Tulsa,2020-10-23,Friday,10
2020,8,Illinois,Wisconsin,7.0,45.0,Wisconsin,2020-10-23,Friday,10
2020,8,Louisiana,UAB,24.0,20.0,Louisiana,2020-10-23,Friday,10
2020,8,Nebraska,Ohio State,17.0,52.0,Ohio State,2020-10-24,Saturday,10
2020,8,Mercer,Army,3.0,49.0,Army,2020-10-24,Saturday,10
2020,8,Georgia Southern,Coastal Carolina,14.0,28.0,Coastal Carolina,2020-10-24,Saturday,10
2020,8,Auburn,Ole Miss,35.0,28.0,Auburn,2020-10-24,Saturday,10
2020,8,Syracuse,Clemson,21.0,47.0,Clemson,2020-10-24,Saturday,10
2020,8,Florida State,Louisville,16.0,48.0,Louisville,2020-10-24,Saturday,10
2020,8,Kansas,Kansas State,14.0,55.0,Kansas State,2020-10-24,Saturday,10
2020,8,UTEP,Charlotte,28.0,38.0,Charlotte,2020-10-24,Saturday,10
2020,8,Oklahoma,TCU,33.0,14.0,Oklahoma,2020-10-24,Saturday,10
2020,8,Rutgers,Michigan State,38.0,27.0,Rutgers,2020-10-24,Saturday,10
2020,8,Temple,Memphis,29.0,41.0,Memphis,2020-10-24,Saturday,10
2020,8,NC State,North Carolina,21.0,48.0,North Carolina,2020-10-24,Saturday,10
2020,8,Southern Miss,Liberty,35.0,56.0,Liberty,2020-10-24,Saturday,10
2020,8,Abilene Christian,Stephen F. Austin,32.0,35.0,Stephen F. Austin,2020-10-24,Saturday,10
2020,8,Tulane,UCF,34.0,51.0,UCF,2020-10-24,Saturday,10
2020,8,Florida Atlantic,Marshall,9.0,20.0,Marshall,2020-10-24,Saturday,10
2020,8,Central Arkansas,Eastern Kentucky,28.0,31.0,Eastern Kentucky,2020-10-24,Saturday,10
2020,8,Iowa,Purdue,20.0,24.0,Purdue,2020-10-24,Saturday,10
2020,8,Penn State,Indiana,35.0,36.0,Indiana,2020-10-24,Saturday,10
2020,8,Baylor,Texas,16.0,27.0,Texas,2020-10-24,Saturday,10
2020,8,Middle Tennessee,Rice,40.0,34.0,Middle Tennessee,2020-10-24,Saturday,10
2020,8,Iowa State,Oklahoma State,21.0,24.0,Oklahoma State,2020-10-24,Saturday,10
2020,8,Houston,Navy,37.0,21.0,Houston,2020-10-24,Saturday,10
2020,8,Virginia Tech,Wake Forest,16.0,23.0,Wake Forest,2020-10-24,Saturday,10
2020,8,Alabama,Tennessee,48.0,17.0,Alabama,2020-10-24,Saturday,10
2020,8,Notre Dame,Pittsburgh,45.0,3.0,Notre Dame,2020-10-24,Saturday,10
2020,8,Georgia State,Troy,36.0,34.0,Georgia State,2020-10-24,Saturday,10
2020,8,Kentucky,Missouri,10.0,20.0,Missouri,2020-10-24,Saturday,10
2020,8,Georgia Tech,Boston College,27.0,48.0,Boston College,2020-10-24,Saturday,10
2020,8,Chattanooga,Western Kentucky,10.0,13.0,Western Kentucky,2020-10-24,Saturday,10
2020,8,West Virginia,Texas Tech,27.0,34.0,Texas Tech,2020-10-24,Saturday,10
2020,8,South Carolina,LSU,24.0,52.0,LSU,2020-10-24,Saturday,10
2020,8,UL Monroe,South Alabama,14.0,38.0,South Alabama,2020-10-24,Saturday,10
2020,8,Wyoming,Nevada,34.0,37.0,Nevada,2020-10-24,Saturday,10
2020,8,Utah State,Boise State,13.0,42.0,Boise State,2020-10-24,Saturday,10
2020,8,Michigan,Minnesota,49.0,24.0,Michigan,2020-10-24,Saturday,10
2020,8,Maryland,Northwestern,3.0,43.0,Northwestern,2020-10-24,Saturday,10
2020,8,Hawai'i,Fresno State,34.0,19.0,Hawai'i,2020-10-24,Saturday,10
2020,8,Louisiana Tech,UTSA,26.0,27.0,UTSA,2020-10-24,Saturday,10
2020,8,Virginia,Miami,14.0,19.0,Miami,2020-10-24,Saturday,10
2020,8,Cincinnati,SMU,42.0,13.0,Cincinnati,2020-10-24,Saturday,10
2020,8,Texas State,BYU,14.0,52.0,BYU,2020-10-24,Saturday,10
2020,8,Air Force,San José State,6.0,17.0,San José State,2020-10-24,Saturday,10
2020,8,UNLV,San Diego State,6.0,34.0,San Diego State,2020-10-24,Saturday,10
2020,9,South Alabama,Georgia Southern,17.0,24.0,Georgia Southern,2020-10-29,Thursday,10
2020,9,Colorado State,Fresno State,17.0,38.0,Fresno State,2020-10-29,Thursday,10
2020,9,Southeast Missouri State,Southern Illinois,17.0,20.0,Southern Illinois,2020-10-30,Friday,10
2020,9,Minnesota,Maryland,44.0,45.0,Maryland,2020-10-30,Friday,10
2020,9,East Carolina,Tulsa,30.0,34.0,Tulsa,2020-10-30,Friday,10
2020,9,Hawai'i,Wyoming,7.0,31.0,Wyoming,2020-10-30,Friday,10
2020,9,Kansas State,West Virginia,10.0,37.0,West Virginia,2020-10-31,Saturday,10
2020,9,Michigan State,Michigan,27.0,24.0,Michigan State,2020-10-31,Saturday,10
2020,9,Memphis,Cincinnati,10.0,49.0,Cincinnati,2020-10-31,Saturday,10
2020,9,Georgia,Kentucky,14.0,3.0,Georgia,2020-10-31,Saturday,10
2020,9,Boston College,Clemson,28.0,34.0,Clemson,2020-10-31,Saturday,10
2020,9,Iowa State,Kansas,52.0,22.0,Iowa State,2020-10-31,Saturday,10
2020,9,Wake Forest,Syracuse,38.0,14.0,Wake Forest,2020-10-31,Saturday,10
2020,9,Temple,Tulane,3.0,38.0,Tulane,2020-10-31,Saturday,10
2020,9,Coastal Carolina,Georgia State,51.0,0.0,Coastal Carolina,2020-10-31,Saturday,10
2020,9,Purdue,Illinois,31.0,24.0,Purdue,2020-10-31,Saturday,10
2020,9,UTSA,Florida Atlantic,3.0,24.0,Florida Atlantic,2020-10-31,Saturday,10
2020,9,UCF,Houston,44.0,21.0,UCF,2020-10-31,Saturday,10
2020,9,Troy,Arkansas State,38.0,10.0,Troy,2020-10-31,Saturday,10
2020,9,Rice,Southern Miss,30.0,6.0,Rice,2020-10-31,Saturday,10
2020,9,Western Colorado,Stephen F. Austin,7.0,64.0,Stephen F. Austin,2020-10-31,Saturday,10
2020,9,Abilene Christian,Mercer,20.0,17.0,Abilene Christian,2020-10-31,Saturday,10
2020,9,Indiana,Rutgers,37.0,21.0,Indiana,2020-10-31,Saturday,10
2020,9,LSU,Auburn,11.0,48.0,Auburn,2020-10-31,Saturday,10
2020,9,Northwestern,Iowa,21.0,20.0,Northwestern,2020-10-31,Saturday,10
2020,9,TCU,Baylor,33.0,23.0,TCU,2020-10-31,Saturday,10
2020,9,UAB,Louisiana Tech,34.0,37.0,Louisiana Tech,2020-10-31,Saturday,10
2020,9,Notre Dame,Georgia Tech,31.0,13.0,Notre Dame,2020-10-31,Saturday,10
2020,9,App State,UL Monroe,31.0,13.0,App State,2020-10-31,Saturday,10
2020,9,Virginia Tech,Louisville,42.0,35.0,Virginia Tech,2020-10-31,Saturday,10
2020,9,Ole Miss,Vanderbilt,54.0,21.0,Ole Miss,2020-10-31,Saturday,10
2020,9,Missouri Western,Central Arkansas,10.0,52.0,Central Arkansas,2020-10-31,Saturday,10
2020,9,Texas,Oklahoma State,41.0,34.0,Texas,2020-10-31,Saturday,10
2020,9,Boise State,Air Force,49.0,30.0,Boise State,2020-10-31,Saturday,10
2020,9,San José State,New Mexico,38.0,21.0,San José State,2020-10-31,Saturday,10
2020,9,Mississippi State,Alabama,0.0,41.0,Alabama,2020-10-31,Saturday,10
2020,9,Charlotte,Duke,19.0,53.0,Duke,2020-10-31,Saturday,10
2020,9,Arkansas,Texas A&M,31.0,42.0,Texas A&M,2020-10-31,Saturday,10
2020,9,Navy,SMU,37.0,51.0,SMU,2020-10-31,Saturday,10
2020,9,Missouri,Florida,17.0,41.0,Florida,2020-10-31,Saturday,10
2020,9,Ohio State,Penn State,38.0,25.0,Ohio State,2020-10-31,Saturday,10
2020,9,North Carolina,Virginia,41.0,44.0,Virginia,2020-10-31,Saturday,10
2020,9,Oklahoma,Texas Tech,62.0,28.0,Oklahoma,2020-10-31,Saturday,10
2020,9,Louisiana,Texas State,44.0,34.0,Louisiana,2020-10-31,Saturday,10
2020,9,San Diego State,Utah State,38.0,7.0,San Diego State,2020-10-31,Saturday,10
2020,9,Western Kentucky,BYU,10.0,41.0,BYU,2020-10-31,Saturday,10
2020,9,Nevada,UNLV,37.0,19.0,Nevada,2020-10-31,Saturday,10
2020,10,Eastern Michigan,Kent State,23.0,27.0,Kent State,2020-11-04,Wednesday,11
2020,10,Western Michigan,Akron,58.0,13.0,Western Michigan,2020-11-04,Wednesday,11
2020,10,Ohio,Central Michigan,27.0,30.0,Central Michigan,2020-11-04,Wednesday,11
2020,10,Buffalo,Northern Illinois,49.0,30.0,Buffalo,2020-11-04,Wednesday,11
2020,10,Ball State,Miami (OH),31.0,38.0,Miami (OH),2020-11-04,Wednesday,11
2020,10,Bowling Green,Toledo,3.0,38.0,Toledo,2020-11-04,Wednesday,11
2020,10,Utah State,Nevada,9.0,34.0,Nevada,2020-11-05,Thursday,11
2020,10,Wyoming,Colorado State,24.0,34.0,Colorado State,2020-11-05,Thursday,11
2020,10,Miami,NC State,44.0,41.0,Miami,2020-11-06,Friday,11
2020,10,San José State,San Diego State,28.0,17.0,San José State,2020-11-06,Friday,11
2020,10,BYU,Boise State,51.0,17.0,BYU,2020-11-06,Friday,11
2020,10,Arizona State,USC,27.0,28.0,USC,2020-11-07,Saturday,11
2020,10,North Carolina,Duke,56.0,24.0,North Carolina,2020-11-07,Saturday,11
2020,10,Tulane,East Carolina,38.0,21.0,Tulane,2020-11-07,Saturday,11
2020,10,Michigan State,Iowa,7.0,49.0,Iowa,2020-11-07,Saturday,11
2020,10,Arkansas State,Louisiana,20.0,27.0,Louisiana,2020-11-07,Saturday,11
2020,10,Nebraska,Northwestern,13.0,21.0,Northwestern,2020-11-07,Saturday,11
2020,10,Michigan,Indiana,21.0,38.0,Indiana,2020-11-07,Saturday,11
2020,10,South Florida,Memphis,33.0,34.0,Memphis,2020-11-07,Saturday,11
2020,10,SMU,Temple,47.0,23.0,SMU,2020-11-07,Saturday,11
2020,10,West Virginia,Texas,13.0,17.0,Texas,2020-11-07,Saturday,11
2020,10,UL Monroe,Georgia State,34.0,52.0,Georgia State,2020-11-07,Saturday,11
2020,10,Liberty,Virginia Tech,38.0,35.0,Liberty,2020-11-07,Saturday,11
2020,10,Troy,Georgia Southern,13.0,20.0,Georgia Southern,2020-11-07,Saturday,11
2020,10,Boston College,Syracuse,16.0,13.0,Boston College,2020-11-07,Saturday,11
2020,10,Massachusetts,Marshall,10.0,51.0,Marshall,2020-11-07,Saturday,11
2020,10,Stephen F. Austin,Eastern Kentucky,24.0,6.0,Stephen F. Austin,2020-11-07,Saturday,11
2020,10,App State,Texas State,38.0,17.0,App State,2020-11-07,Saturday,11
2020,10,North Alabama,Southern Miss,13.0,24.0,Southern Miss,2020-11-07,Saturday,11
2020,10,Vanderbilt,Mississippi State,17.0,24.0,Mississippi State,2020-11-07,Saturday,11
2020,10,Texas Tech,TCU,18.0,34.0,TCU,2020-11-07,Saturday,11
2020,10,Kansas,Oklahoma,9.0,62.0,Oklahoma,2020-11-07,Saturday,11
2020,10,Houston,Cincinnati,10.0,38.0,Cincinnati,2020-11-07,Saturday,11
2020,10,Florida,Georgia,44.0,28.0,Florida,2020-11-07,Saturday,11
2020,10,Minnesota,Illinois,41.0,14.0,Minnesota,2020-11-07,Saturday,11
2020,10,Fresno State,UNLV,40.0,27.0,Fresno State,2020-11-07,Saturday,11
2020,10,Maryland,Penn State,35.0,19.0,Maryland,2020-11-07,Saturday,11
2020,10,Angelo State,Abilene Christian,34.0,21.0,Angelo State,2020-11-07,Saturday,11
2020,10,Oklahoma State,Kansas State,20.0,18.0,Oklahoma State,2020-11-07,Saturday,11
